"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-22T17:46:21Z"
"Version","20250522174621"
"OfferCode","ElasticMapReduce"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","usageType","operation","Compute","ComputeProvider","MeterUnit","Region Code","serviceName","Software Type"
"3WVZKNJEUKGJYD6G","JRTCKXETXF","3WVZKNJEUKGJYD6G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5d.8xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5d.8xlarge","Memory optimized","BoxUsage:r5d.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"3XFJ3RF4PKEXV5R8","JRTCKXETXF","3XFJ3RF4PKEXV5R8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.24775 per hour for EMR m5zn.3xlarge","2025-05-01","0","Inf","Hrs","0.2477500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5zn.3xlarge","General purpose","BoxUsage:m5zn.3xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"3XNQZDRHJV2T87NQ","JRTCKXETXF","3XNQZDRHJV2T87NQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","0.145000 USD per hour for EMR c7g.4xlarge","2025-05-01","0","Inf","Hrs","0.1450000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7g.4xlarge","Compute optimized","BoxUsage:c7g.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"3Z9T9HFMMXQGGTT3","JRTCKXETXF","3Z9T9HFMMXQGGTT3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2084075 per hour for EMR x2iedn.xlarge","2025-05-01","0","Inf","Hrs","0.2084075000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","x2iedn.xlarge","Memory optimized","BoxUsage:x2iedn.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"42HHY869G2VA32ZZ","JRTCKXETXF","42HHY869G2VA32ZZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.23168 per hour for EMR c7a.24xlarge","2025-05-01","0","Inf","Hrs","1.2316800000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c7a.24xlarge","Compute optimized","BoxUsage:c7a.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"436GTFMPRY3YDGV9","JRTCKXETXF","436GTFMPRY3YDGV9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12995 per hour for EMR i7ie.xlarge","2025-05-01","0","Inf","Hrs","0.1299500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i7ie.xlarge","Storage optimized","BoxUsage:i7ie.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"44N6BDVGU52AKNQ2","JRTCKXETXF","44N6BDVGU52AKNQ2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5.8xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5.8xlarge","Memory optimized","BoxUsage:r5.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"466B5ED2UGJTQVKE","JRTCKXETXF","466B5ED2UGJTQVKE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.044 per hour for EMR m1.large with M3","2025-05-01","0","Inf","Hrs","0.0440000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m1.large","General purpose","M3BoxUsage:m1.large","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"46AB9HQFCHAFJA35","JRTCKXETXF","46AB9HQFCHAFJA35.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.113 per hour for EMR r5a.2xlarge","2025-05-01","0","Inf","Hrs","0.1130000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5a.2xlarge","Memory optimized","BoxUsage:r5a.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"474YCCD8PS9Z9HJZ","JRTCKXETXF","474YCCD8PS9Z9HJZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR hi1.4xlarge with Karma","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","hi1.4xlarge","Storage optimized","KarmaBoxUsage:hi1.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Karmasphere"
"47HXUSQMSXK6CXFN","JRTCKXETXF","47HXUSQMSXK6CXFN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r5b.8xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r5b.8xlarge","Memory optimized","BoxUsage:r5b.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4C7TJDDEYJUEDGCK","JRTCKXETXF","4C7TJDDEYJUEDGCK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.83538 per hour for EMR m6in.12xlarge","2025-05-01","0","Inf","Hrs","0.8353800000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6in.12xlarge","General purpose","BoxUsage:m6in.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4CNAQMWS5M7S2YBU","JRTCKXETXF","4CNAQMWS5M7S2YBU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3308 per hour for EMR g6.4xlarge","2025-05-01","0","Inf","Hrs","0.3308000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g6.4xlarge","Accelerated Computing","BoxUsage:g6.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4CWZMNG9KXXS3U9N","JRTCKXETXF","4CWZMNG9KXXS3U9N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0883 per GiB for EMR WAL Write Requests in US East (N. Virginia)","2025-05-01","0","Inf","GiB","0.0883000000","USD","EMR WAL","ElasticMapReduce","US East (N. Virginia)","AWS Region",,,"USE1-EMR-WAL-WriteRequestGiB","EMRWAL-Write",,,"WriteRequestGiB","us-east-1","Amazon Elastic MapReduce",
"4ESBZAH2647H73SW","JRTCKXETXF","4ESBZAH2647H73SW.JRTCKXETXF.6YS6EN2CT7","OnDemand","0.181895 USD per hour for EMR im4gn.2xlarge","2025-05-01","0","Inf","Hrs","0.1818950000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","im4gn.2xlarge","Storage optimized","BoxUsage:im4gn.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4EUSED5NE23CQT2F","JRTCKXETXF","4EUSED5NE23CQT2F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.26275 per hour for EMR d3en.2xlarge","2025-05-01","0","Inf","Hrs","0.2627500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","d3en.2xlarge","Storage optimized","BoxUsage:d3en.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4FD27NS336ZCWGZK","JRTCKXETXF","4FD27NS336ZCWGZK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05355 per hour for EMR r7g.xlarge","2025-05-01","0","Inf","Hrs","0.0535500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7g.xlarge","Memory optimized","BoxUsage:r7g.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4G6R9K47J978SKF7","JRTCKXETXF","4G6R9K47J978SKF7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2268  per hour for EMR r6a.4xlarge","2025-05-01","0","Inf","Hrs","0.2268000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6a.4xlarge","Memory optimized","BoxUsage:r6a.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4J8VK3MN5KHWGZ9X","JRTCKXETXF","4J8VK3MN5KHWGZ9X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.5594 per hour for EMR i7ie.12xlarge","2025-05-01","0","Inf","Hrs","1.5594000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i7ie.12xlarge","Storage optimized","BoxUsage:i7ie.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4KYMJ7T2PQM7PN5X","JRTCKXETXF","4KYMJ7T2PQM7PN5X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.026 per hour for EMR c3.large with M3","2025-05-01","0","Inf","Hrs","0.0260000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.large","Compute optimized","M3BoxUsage:c3.large","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"4P5FU8PR4J3MTSE2","JRTCKXETXF","4P5FU8PR4J3MTSE2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.81 per hour for EMR hs1.8xlarge with M7","2025-05-01","0","Inf","Hrs","0.8100000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","hs1.8xlarge","Storage optimized","M7BoxUsage:hs1.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"4PQ6G9TRCEWXV6ME","JRTCKXETXF","4PQ6G9TRCEWXV6ME.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.053 per hour for EMR c3.xlarge","2025-05-01","0","Inf","Hrs","0.0530000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.xlarge","Compute optimized","BoxUsage:c3.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4QJYM4WM7QJR298Z","JRTCKXETXF","4QJYM4WM7QJR298Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.02 per hour for EMR c4.8xlarge with Hunk","2025-05-01","0","Inf","Hrs","1.0200000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c4.8xlarge","Compute optimized","HunkBoxUsage:c4.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"4RRRBN83AKB2XTHY","JRTCKXETXF","4RRRBN83AKB2XTHY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.23184 per hour for EMR m7a.4xlarge","2025-05-01","0","Inf","Hrs","0.2318400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7a.4xlarge","General purpose","BoxUsage:m7a.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4RRT55PUEPNB3R9K","JRTCKXETXF","4RRT55PUEPNB3R9K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR hs1.8xlarge with M3","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","hs1.8xlarge","Storage optimized","M3BoxUsage:hs1.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"4SK3TWXKVPZQKJ2K","JRTCKXETXF","4SK3TWXKVPZQKJ2K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.5036 per hour for EMR g6.8xlarge","2025-05-01","0","Inf","Hrs","0.5036000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g6.8xlarge","Accelerated Computing","BoxUsage:g6.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4SM2A6B6GQG9GKGD","JRTCKXETXF","4SM2A6B6GQG9GKGD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.63 per hour for EMR c3.4xlarge with M7","2025-05-01","0","Inf","Hrs","0.6300000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c3.4xlarge","Compute optimized","M7BoxUsage:c3.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M7"
"4TWGA8SQKU8AXG3U","JRTCKXETXF","4TWGA8SQKU8AXG3U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.19315 per hour for EMR p4d.24xlarge","2025-05-01","0","Inf","Hrs","8.1931500000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","p4d.24xlarge","GPU instance","BoxUsage:p4d.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4UU6D5CD6J2KDZVQ","JRTCKXETXF","4UU6D5CD6J2KDZVQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.085  per hour for EMR c6i.2xlarge","2025-05-01","0","Inf","Hrs","0.0850000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6i.2xlarge","Compute optimized","BoxUsage:c6i.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4V52TMCKPZTKDM7K","JRTCKXETXF","4V52TMCKPZTKDM7K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.90944 per hour for EMR m6idn.24xlarge","2025-05-01","0","Inf","Hrs","1.9094400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6idn.24xlarge","General purpose","BoxUsage:m6idn.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4V7BG3NK9X3QUFEH","JRTCKXETXF","4V7BG3NK9X3QUFEH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.81 per hour for EMR m4.xlarge with Hunk","2025-05-01","0","Inf","Hrs","0.8100000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m4.xlarge","General purpose","HunkBoxUsage:m4.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"4W2M9TSNVHFWXATY","JRTCKXETXF","4W2M9TSNVHFWXATY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.13214 per hour for EMR g6e.8xlarge","2025-05-01","0","Inf","Hrs","1.1321400000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g6e.8xlarge","Accelerated Computing","BoxUsage:g6e.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4WCMYD24G476836B","JRTCKXETXF","4WCMYD24G476836B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.192  per hour for EMR m6i.4xlarge","2025-05-01","0","Inf","Hrs","0.1920000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m6i.4xlarge","General purpose","BoxUsage:m6i.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4X6KG5AXZRNYSZJD","JRTCKXETXF","4X6KG5AXZRNYSZJD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR h1.16xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","h1.16xlarge","Storage optimized","BoxUsage:h1.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4XSYMDG8ZEU3Q2SS","JRTCKXETXF","4XSYMDG8ZEU3Q2SS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.96 per hour for EMR f2.48xlarge","2025-05-01","0","Inf","Hrs","3.9600000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","f2.48xlarge","Accelerated Computing","BoxUsage:f2.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"4Z9WYABJNRUSVRES","JRTCKXETXF","4Z9WYABJNRUSVRES.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4896 per hour for EMR m7g.12xlarge","2025-05-01","0","Inf","Hrs","0.4896000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7g.12xlarge","General purpose","BoxUsage:m7g.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"52XY72JK6S9MWVGC","JRTCKXETXF","52XY72JK6S9MWVGC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6804  per hour for EMR r6a.12xlarge","2025-05-01","0","Inf","Hrs","0.6804000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6a.12xlarge","Memory optimized","BoxUsage:r6a.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"535TS698WWTQZFZH","JRTCKXETXF","535TS698WWTQZFZH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0504 per hour for EMR m7i.xlarge","2025-05-01","0","Inf","Hrs","0.0504000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7i.xlarge","General purpose","BoxUsage:m7i.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"53EWPSUFVW8PD2S6","JRTCKXETXF","53EWPSUFVW8PD2S6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.117 per hour for EMR h1.2xlarge","2025-05-01","0","Inf","Hrs","0.1170000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","h1.2xlarge","Storage optimized","BoxUsage:h1.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5475HYPUMK9X9M79","JRTCKXETXF","5475HYPUMK9X9M79.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR r3.4xlarge with M3","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r3.4xlarge","Memory optimized","USE1-M3BoxUsage:r3.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"5588VN35PE3HYG7C","JRTCKXETXF","5588VN35PE3HYG7C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.119 per hour for EMR m3.xlarge with M5","2025-05-01","0","Inf","Hrs","0.1190000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m3.xlarge","General purpose","M5BoxUsage:m3.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M5"
"56F2QJRNFTGXV36A","JRTCKXETXF","56F2QJRNFTGXV36A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.136075 per hour for EMR r7gd.2xlarge","2025-05-01","0","Inf","Hrs","0.1360750000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r7gd.2xlarge","Memory optimized","BoxUsage:r7gd.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"56YTQRT4AMA6253X","JRTCKXETXF","56YTQRT4AMA6253X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.2376 per hour for EMR i7ie.48xlarge","2025-05-01","0","Inf","Hrs","6.2376000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i7ie.48xlarge","Storage optimized","BoxUsage:i7ie.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"577MM8MV2N88T2BX","JRTCKXETXF","577MM8MV2N88T2BX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0595 per hour for EMR m5n.xlarge","2025-05-01","0","Inf","Hrs","0.0595000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5n.xlarge","General purpose","BoxUsage:m5n.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"57QGJM9W64A2JPH3","JRTCKXETXF","57QGJM9W64A2JPH3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.4192 per hour for EMR m7i.48xlarge","2025-05-01","0","Inf","Hrs","2.4192000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m7i.48xlarge","General purpose","BoxUsage:m7i.48xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"587EHFQ877TGKQSH","JRTCKXETXF","587EHFQ877TGKQSH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.96 per hour for EMR c4.4xlarge with Hunk","2025-05-01","0","Inf","Hrs","0.9600000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c4.4xlarge","Compute optimized","HunkBoxUsage:c4.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"5CDD2YTN7W5CXVB8","JRTCKXETXF","5CDD2YTN7W5CXVB8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.1188 per hour for EMR i7ie.24xlarge","2025-05-01","0","Inf","Hrs","3.1188000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","i7ie.24xlarge","Storage optimized","BoxUsage:i7ie.24xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5DMFM9TFJYSGUQ9S","JRTCKXETXF","5DMFM9TFJYSGUQ9S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.206 per hour for EMR m5ad.4xlarge","2025-05-01","0","Inf","Hrs","0.2060000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m5ad.4xlarge","General purpose","BoxUsage:m5ad.4xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5EFW86B395YCZ8ZT","JRTCKXETXF","5EFW86B395YCZ8ZT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000111 per storage GB per hour in US East (N. Virginia)","2025-05-01","0","Inf","GB-Hours","0.0001110000","USD","EMR Serverless","ElasticMapReduce","US East (N. Virginia)","AWS Region",,,"USE1-EMR-SERVERLESS-StorageGBHours","",,,"StorageGBHours","us-east-1","Amazon Elastic MapReduce",
"5EXF9J2Q2P2QYEB3","JRTCKXETXF","5EXF9J2Q2P2QYEB3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.005 per hour for EMR t1.micro with M3","2025-05-01","0","Inf","Hrs","0.0050000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","t1.micro","General purpose","M3BoxUsage:t1.micro","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M3"
"5HYKKZ2GK2CHPAQ3","JRTCKXETXF","5HYKKZ2GK2CHPAQ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.36  per hour for EMR c6i.32xlarge","2025-05-01","0","Inf","Hrs","1.3600000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c6i.32xlarge","Compute optimized","BoxUsage:c6i.32xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5KF3UJ3ESEKX72Q3","JRTCKXETXF","5KF3UJ3ESEKX72Q3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.873 per hour for EMR m2.2xlarge with Hunk","2025-05-01","0","Inf","Hrs","0.8730000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m2.2xlarge","Memory optimized","HunkBoxUsage:m2.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","Hunk"
"5M8BWJWQ5V89GWMZ","JRTCKXETXF","5M8BWJWQ5V89GWMZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.63808 per hour for EMR c8g.16xlarge","2025-05-01","0","Inf","Hrs","0.6380800000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c8g.16xlarge","Compute optimized","BoxUsage:c8g.16xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5MMD6P699GKRQYMB","JRTCKXETXF","5MMD6P699GKRQYMB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR c5.12xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","c5.12xlarge","Compute optimized","BoxUsage:c5.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5N476QN2E5FXPW6B","JRTCKXETXF","5N476QN2E5FXPW6B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.14696 per hour for EMR r8gd.2xlarge","2025-05-01","0","Inf","Hrs","0.1469600000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r8gd.2xlarge","Memory optimized","BoxUsage:r8gd.2xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5P73S5NR6J7XXS5W","JRTCKXETXF","5P73S5NR6J7XXS5W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.105 per hour for EMR m2.xlarge with M5","2025-05-01","0","Inf","Hrs","0.1050000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","m2.xlarge","Memory optimized","M5BoxUsage:m2.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","MapR-M5"
"5PGXJUKUBE2HFMMQ","JRTCKXETXF","5PGXJUKUBE2HFMMQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0576 per hour for EMR r6gd.xlarge","2025-05-01","0","Inf","Hrs","0.0576000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6gd.xlarge","Memory optimized","BoxUsage:r6gd.xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5QJTXZPB6F5MCUXW","JRTCKXETXF","5QJTXZPB6F5MCUXW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27 per hour for EMR h1.8xlarge","2025-05-01","0","Inf","Hrs","0.2700000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","h1.8xlarge","Storage optimized","BoxUsage:h1.8xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5QXYRTVXQZKGFQBZ","JRTCKXETXF","5QXYRTVXQZKGFQBZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.418 per hour for EMR g5.12xlarge","2025-05-01","0","Inf","Hrs","1.4180000000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","g5.12xlarge","GPU instance","BoxUsage:g5.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
"5SGH9NU5QW6MB48D","JRTCKXETXF","5SGH9NU5QW6MB48D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.04598 per hour for EMR r6in.12xlarge","2025-05-01","0","Inf","Hrs","1.0459800000","USD","Elastic Map Reduce Instance","ElasticMapReduce","US East (N. Virginia)","AWS Region","r6in.12xlarge","Memory optimized","BoxUsage:r6in.12xlarge","",,,,"us-east-1","Amazon Elastic MapReduce","EMR"
