"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-16T23:51:21Z"
"Version","20250416235121"
"OfferCode","AWSEndUserMessaging3pFees"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Conversation Type","ISO","Message Fee","Message Type","Region Code","serviceName"
"T2ZKRKAYRZZPYRV3","JRTCKXETXF","T2ZKRKAYRZZPYRV3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Lao PDR using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LA-ConversationFee-Service","","Service","LA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T3KUWZMVXD88CRNJ","JRTCKXETXF","T3KUWZMVXD88CRNJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Canada using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CA-ConversationFee-Service","","Service","CA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T5C93AY3ZWNMEHNC","JRTCKXETXF","T5C93AY3ZWNMEHNC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Puerto Rico using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PR-ConversationFee-Service","","Service","PR","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T6CGD4Y9CYWJBXYX","JRTCKXETXF","T6CGD4Y9CYWJBXYX.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Luxembourg using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LU-ConversationFee-Utility","","Utility","LU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T6SEHUFMAKBU3DVQ","JRTCKXETXF","T6SEHUFMAKBU3DVQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to South Georgia and the South Sandwich Islands using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GS-ConversationFee-Utility","","Utility","GS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T78MSAETTDAMCYEE","JRTCKXETXF","T78MSAETTDAMCYEE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Isle of Man using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IM-ConversationFee-Marketing","","Marketing","IM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T7W8TUFS4YBB79ND","JRTCKXETXF","T7W8TUFS4YBB79ND.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Reunion using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-RE-ConversationFee-Authentication","","Authentication","RE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"T8BBZX8SB7JW53HK","JRTCKXETXF","T8BBZX8SB7JW53HK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Slovenia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SI-ConversationFee-Service","","Service","SI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TA6ZK6DPBRGBNEXU","JRTCKXETXF","TA6ZK6DPBRGBNEXU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Uganda using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-UG-ConversationFee-Utility","","Utility","UG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TBBV6T87RJD4AZKC","JRTCKXETXF","TBBV6T87RJD4AZKC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Burundi using Authentication template","2025-04-01","0","Inf","Messages","0.0144000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BI-ConversationFee-Authentication","","Authentication","BI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TBDJ8VFSCWXQN5T9","JRTCKXETXF","TBDJ8VFSCWXQN5T9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mauritius using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MU-ConversationFee-Utility","","Utility","MU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TCY96EVWHQJEPNSP","JRTCKXETXF","TCY96EVWHQJEPNSP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Pitcairn using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PN-ConversationFee-Authentication","","Authentication","PN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TCZN7JFM8PUBPVRM","JRTCKXETXF","TCZN7JFM8PUBPVRM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Gibraltar using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GI-ConversationFee-Service","","Service","GI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TDEVZ3T47D34CEQJ","JRTCKXETXF","TDEVZ3T47D34CEQJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kuwait using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KW-ConversationFee-Service","","Service","KW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TEKS6JDA6YUBMVKM","JRTCKXETXF","TEKS6JDA6YUBMVKM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Curacao using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CW-ConversationFee-Utility","","Utility","CW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TFCYR9EYD8HZFZYE","JRTCKXETXF","TFCYR9EYD8HZFZYE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Benin using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BJ-ConversationFee-Utility","","Utility","BJ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TJA6QUJG57H3G9DT","JRTCKXETXF","TJA6QUJG57H3G9DT.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bhutan using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BT-ConversationFee-Service","","Service","BT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TJP9X955DV3PQCVY","JRTCKXETXF","TJP9X955DV3PQCVY.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to South Georgia and the South Sandwich Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GS-ConversationFee-Marketing","","Marketing","GS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TKK88RVN59N799E8","JRTCKXETXF","TKK88RVN59N799E8.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Moldova using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MD-ConversationFee-Marketing","","Marketing","MD","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TN5SK4A5K76FNQYQ","JRTCKXETXF","TN5SK4A5K76FNQYQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Luxembourg using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LU-ConversationFee-Marketing","","Marketing","LU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TNT9M6M3WYJK8NEP","JRTCKXETXF","TNT9M6M3WYJK8NEP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Congo using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CG-ConversationFee-Marketing","","Marketing","CG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TNXNP4RKN77GGCD5","JRTCKXETXF","TNXNP4RKN77GGCD5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Australia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AU-ConversationFee-Service","","Service","AU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TPNSGA7AEJD772S2","JRTCKXETXF","TPNSGA7AEJD772S2.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Serbia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-RS-ConversationFee-Service","","Service","RS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TQXCPC9P5GDTXFFK","JRTCKXETXF","TQXCPC9P5GDTXFFK.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Austria using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AT-ConversationFee-Service","","Service","AT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TS5GF58TAD4BSFFN","JRTCKXETXF","TS5GF58TAD4BSFFN.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Palestinian Territory using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PS-ConversationFee-Marketing","","Marketing","PS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TSRES628EVRCBDRX","JRTCKXETXF","TSRES628EVRCBDRX.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Micronesia using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-FM-ConversationFee-Authentication","","Authentication","FM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TSS99ZWC2CBZDA43","JRTCKXETXF","TSS99ZWC2CBZDA43.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Montserrat using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MS-ConversationFee-Utility","","Utility","MS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TSZJX3KS62KWG4PD","JRTCKXETXF","TSZJX3KS62KWG4PD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Panama using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PA-ConversationFee-Service","","Service","PA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TWQKHSQYVUDXTNCF","JRTCKXETXF","TWQKHSQYVUDXTNCF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Malta using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MT-ConversationFee-Service","","Service","MT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TY9Z3M345Q9QXFN7","JRTCKXETXF","TY9Z3M345Q9QXFN7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kazakhstan using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KZ-ConversationFee-Utility","","Utility","KZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TYXBHPJQ282ZCQG3","JRTCKXETXF","TYXBHPJQ282ZCQG3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to United Kingdom using Utility template","2025-04-01","0","Inf","Messages","0.0220000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GB-ConversationFee-Utility","","Utility","GB","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"TZDUPP785RFJVRWW","JRTCKXETXF","TZDUPP785RFJVRWW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Niger using Authentication template","2025-04-01","0","Inf","Messages","0.0144000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NE-ConversationFee-Authentication","","Authentication","NE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U26UXHJQFWFNGRWQ","JRTCKXETXF","U26UXHJQFWFNGRWQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint Helena using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SH-ConversationFee-Marketing","","Marketing","SH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U2DDPXQCPDZUA9GJ","JRTCKXETXF","U2DDPXQCPDZUA9GJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Slovakia using Authentication template","2025-04-01","0","Inf","Messages","0.0557000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SK-ConversationFee-Authentication","","Authentication","SK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U323FWFCJ6AQ7SF5","JRTCKXETXF","U323FWFCJ6AQ7SF5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Trist and a Cunha using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TA-ConversationFee-Utility","","Utility","TA","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U33483KCP3WDXX74","JRTCKXETXF","U33483KCP3WDXX74.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tuvalu using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TV-ConversationFee-Utility","","Utility","TV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U5HC9G7HTNA54W52","JRTCKXETXF","U5HC9G7HTNA54W52.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Ethiopia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ET-ConversationFee-Service","","Service","ET","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U7N8J59Q7WGJD5U7","JRTCKXETXF","U7N8J59Q7WGJD5U7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kazakhstan using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KZ-ConversationFee-Authentication","","Authentication","KZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U7QAVH6KUTSB3EDP","JRTCKXETXF","U7QAVH6KUTSB3EDP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Afghanistan using Utility template","2025-04-01","0","Inf","Messages","0.0157000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AF-ConversationFee-Utility","","Utility","AF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U7VKQMJ95CWH2TM3","JRTCKXETXF","U7VKQMJ95CWH2TM3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Marshall Islands using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MH-ConversationFee-Authentication","","Authentication","MH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U96ZUAJK3N9WH34N","JRTCKXETXF","U96ZUAJK3N9WH34N.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Isle of Man using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IM-ConversationFee-Authentication","","Authentication","IM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U9JXUVS83FG4AACJ","JRTCKXETXF","U9JXUVS83FG4AACJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Norfolk Island using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NF-ConversationFee-Utility","","Utility","NF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U9KDBG7P7SFHYKTJ","JRTCKXETXF","U9KDBG7P7SFHYKTJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to French Polynesia using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PF-ConversationFee-Utility","","Utility","PF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U9UNB38FD8MDFD78","JRTCKXETXF","U9UNB38FD8MDFD78.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Switzerland using Marketing template","2025-04-01","0","Inf","Messages","0.0592000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CH-ConversationFee-Marketing","","Marketing","CH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"U9XMZMRRVAHCQZGX","JRTCKXETXF","U9XMZMRRVAHCQZGX.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to BurkinaFaso using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BF-ConversationFee-Utility","","Utility","BF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UA9EMSTCDDSZQKWC","JRTCKXETXF","UA9EMSTCDDSZQKWC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Japan using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-JP-ConversationFee-Authentication","","Authentication","JP","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UANMHAVVPQDJDY4S","JRTCKXETXF","UANMHAVVPQDJDY4S.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Togo using Marketing template","2025-04-01","0","Inf","Messages","0.0225000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TG-ConversationFee-Marketing","","Marketing","TG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UAYCNJH8VQWCJZU5","JRTCKXETXF","UAYCNJH8VQWCJZU5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Turkmenistan using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TM-ConversationFee-Authentication","","Authentication","TM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UBRZC5Q76D2EJTHD","JRTCKXETXF","UBRZC5Q76D2EJTHD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to French Southern Territories using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TF-ConversationFee-Service","","Service","TF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UC427UH44HFUR2E2","JRTCKXETXF","UC427UH44HFUR2E2.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Bhutan using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BT-ConversationFee-Utility","","Utility","BT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UCYF3DXD8CTZXZGY","JRTCKXETXF","UCYF3DXD8CTZXZGY.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mongolia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MN-ConversationFee-Service","","Service","MN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UE4SU6EMX5236FNP","JRTCKXETXF","UE4SU6EMX5236FNP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Tonga using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TO-ConversationFee-Utility","","Utility","TO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UE8PESAQPPYPYEHS","JRTCKXETXF","UE8PESAQPPYPYEHS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Dominican Republic using Authentication template","2025-04-01","0","Inf","Messages","0.0445000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-DO-ConversationFee-Authentication","","Authentication","DO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UEGDFWJBRN6RW98E","JRTCKXETXF","UEGDFWJBRN6RW98E.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Guadeloupe using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GP-ConversationFee-Service","","Service","GP","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"UG92JT7FQDYHVMDJ","JRTCKXETXF","UG92JT7FQDYHVMDJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mexico using Marketing template","2025-04-01","0","Inf","Messages","0.0436000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MX-ConversationFee-Marketing","","Marketing","MX","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
