"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-21T03:19:38Z"
"Version","20250521031938"
"OfferCode","AWSBackup"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","To Location","To Location Type","usageType","operation","Backup Evaluations","Backup_Service","IndexType","Region Code","SearchType","serviceName","Storage Type","StorageType","To Region Code","VaultType"
"3SRXZM93FDJCXJEV","JRTCKXETXF","3SRXZM93FDJCXJEV.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1 per GB for cross-Region backup data transfer for VirtualMachine to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1000000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"ap-northeast-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"3UX963BTX5SRNJDX","JRTCKXETXF","3UX963BTX5SRNJDX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to Asia Pacific (Tokyo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-1","LAGVault"
"3X67KB9DV6VGZPX9","JRTCKXETXF","3X67KB9DV6VGZPX9.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Canada (Central)","AWS Region","US East (N. Virginia)","AWS Region","CAN1-USE1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"ca-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"3XJ3XDPC88WBB9QX","JRTCKXETXF","3XJ3XDPC88WBB9QX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to AWS GovCloud (US-West)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","AWS GovCloud (US-West)","AWS Region","USE1-UGW1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-gov-west-1","LAGVault"
"3XPZWHVP3G4XBNGS","JRTCKXETXF","3XPZWHVP3G4XBNGS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to EU (Frankfurt)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Frankfurt)","AWS Region","USE1-EUC1-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-central-1","BackupVault"
"3Y57EABNF2BHAQ9W","JRTCKXETXF","3Y57EABNF2BHAQ9W.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.09 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0900000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Tokyo)","AWS Region","US East (N. Virginia)","AWS Region","APN1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ap-northeast-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"3ZMJV9CFB2YCZ3D3","JRTCKXETXF","3ZMJV9CFB2YCZ3D3.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.162 per GB for cross-Region backup data transfer for EFS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1620000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Melbourne)","AWS Region","US East (N. Virginia)","AWS Region","APS6-USE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"ap-southeast-4",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"43TVXGFZZPQGNPQ2","JRTCKXETXF","43TVXGFZZPQGNPQ2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Europe (Zurich)","AWS Region","US East (N. Virginia)","AWS Region","EUC2-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"eu-central-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"468MD47JR2Y65E94","JRTCKXETXF","468MD47JR2Y65E94.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Europe (Spain)","AWS Region","US East (N. Virginia)","AWS Region","EUS2-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"eu-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"48K78MBYWHGKT6YY","JRTCKXETXF","48K78MBYWHGKT6YY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to EU (Milan)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Milan)","AWS Region","USE1-EUS1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-south-1","BackupVault"
"4AX9GGGRYMVXAREQ","JRTCKXETXF","4AX9GGGRYMVXAREQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to Asia Pacific (Tokyo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE1-APN1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-1","LAGVault"
"4B223APF57TUV8TH","JRTCKXETXF","4B223APF57TUV8TH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.138 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1380000000","USD","AWS Backup Storage","AWSBackup","South America (Sao Paulo)","AWS Region","US East (N. Virginia)","AWS Region","SAE1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"sa-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"4CRR4SEKR7JW284D","JRTCKXETXF","4CRR4SEKR7JW284D.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Europe (Spain)","AWS Region","US East (N. Virginia)","AWS Region","EUS2-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"eu-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"4EWBDFYGBUNTG9M2","JRTCKXETXF","4EWBDFYGBUNTG9M2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for EFS to Mexico (Central)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Mexico (Central)","AWS Region","USE1-MXC1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"mx-central-1","Any"
"4FGZ2JH999WB33HJ","JRTCKXETXF","4FGZ2JH999WB33HJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to Asia Pacific (Jakarta)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Jakarta)","AWS Region","USE1-APS4-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-3","LAGVault"
"4FJTP6N5G9KR9YSQ","JRTCKXETXF","4FJTP6N5G9KR9YSQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to EU (London)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (London)","AWS Region","USE1-EUW2-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-2","LAGVault"
"4G3W3H8WGSVNCE4D","JRTCKXETXF","4G3W3H8WGSVNCE4D.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for VirtualMachine to Asia Pacific (Mumbai)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE1-APS3-CrossRegion-WarmBytes-VirtualMachine","DataTransfer",,"VMware",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-south-1","BackupVault"
"4GBJ57QDAEJR2PGW","JRTCKXETXF","4GBJ57QDAEJR2PGW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per GB-month for warm backup storage for EFS","2025-05-01","0","Inf","GB-month","0.0500000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-WarmStorage-ByteHrs-EFS","Storage",,"EFS",,"us-east-1",,"AWS Backup",,"Warm",,"BackupVault"
"4HJWX67N6H5FNQFJ","JRTCKXETXF","4HJWX67N6H5FNQFJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to EU (Paris)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Paris)","AWS Region","USE1-EUW3-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-3","LAGVault"
"4P7AAW6ZF5XBSVXE","JRTCKXETXF","4P7AAW6ZF5XBSVXE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to South America (Sao Paulo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"sa-east-1","LAGVault"
"4QPG9WFJEVS5C2SK","JRTCKXETXF","4QPG9WFJEVS5C2SK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.01 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0100000000","USD","AWS Backup Storage","AWSBackup","US East (Ohio)","AWS Region","US East (N. Virginia)","AWS Region","USE2-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"4QYZZWCTG49MUYWU","JRTCKXETXF","4QYZZWCTG49MUYWU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to EU (Milan)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Milan)","AWS Region","USE1-EUS1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-south-1","LAGVault"
"4S3CURJGE643FX39","JRTCKXETXF","4S3CURJGE643FX39.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"eu-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"4T2YDUBYPKZERWST","JRTCKXETXF","4T2YDUBYPKZERWST.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Stockholm)","AWS Region","US East (N. Virginia)","AWS Region","EUN1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"eu-north-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"4U7YYD8HMSPSFSFK","JRTCKXETXF","4U7YYD8HMSPSFSFK.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to EU (Paris)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Paris)","AWS Region","USE1-EUW3-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-west-3","LAGVault"
"4X8YXTGF7Z9RDFY6","JRTCKXETXF","4X8YXTGF7Z9RDFY6.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Canada (Central)","AWS Region","US East (N. Virginia)","AWS Region","CAN1-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ca-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"4XJ7MZ69244G6659","JRTCKXETXF","4XJ7MZ69244G6659.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.05 per GB for cross-Region backup data transfer for DynamoDB to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0500000000","USD","AWS Backup Storage","AWSBackup","AWS GovCloud (US-East)","AWS Region","US East (N. Virginia)","AWS Region","UGE1-USE1-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-gov-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"4Y7KRGPEEJ7XK9JX","JRTCKXETXF","4Y7KRGPEEJ7XK9JX.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.1 per GB for data transfer from logically air-gapped vault for FSx to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1000000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Jakarta)","AWS Region","US East (N. Virginia)","AWS Region","APS4-USE1-CrossRegion-WarmBytes-FSx","DataTransfer",,"FSx",,"ap-southeast-3",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"4Z7379SZZ5Q7NW23","JRTCKXETXF","4Z7379SZZ5Q7NW23.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for StorageGateway to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","Canada (Central)","AWS Region","US East (N. Virginia)","AWS Region","CAN1-USE1-CrossRegion-WarmBytes-StorageGateway","DataTransfer",,"Storage Gateway",,"ca-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"4ZTYX44MK2AHY5US","JRTCKXETXF","4ZTYX44MK2AHY5US.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to Asia Pacific (Jakarta)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Jakarta)","AWS Region","USE1-APS4-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-3","BackupVault"
"55VYSPSXV5W69KKM","JRTCKXETXF","55VYSPSXV5W69KKM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","Mexico (Central)","AWS Region","US East (N. Virginia)","AWS Region","MXC1-USE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"mx-central-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","Any"
"563BEEXCRGVY7QEB","JRTCKXETXF","563BEEXCRGVY7QEB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to Asia Pacific (Seoul)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Seoul)","AWS Region","USE1-APN2-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-northeast-2","LAGVault"
"58AB75FCRJJHKGS5","JRTCKXETXF","58AB75FCRJJHKGS5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for DynamoDB to Asia Pacific (Mumbai)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE1-APS3-CrossRegion-WarmBytes-DynamoDB","DataTransfer",,"DDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-south-1","BackupVault"
"59MRC23GSPGU6HTP","JRTCKXETXF","59MRC23GSPGU6HTP.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to Middle East (Bahrain)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Middle East (Bahrain)","AWS Region","USE1-MES1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"me-south-1","LAGVault"
"5A5PRGAEPFGP5BCM","JRTCKXETXF","5A5PRGAEPFGP5BCM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to Asia Pacific (Sydney)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE1-APS2-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-2","LAGVault"
"5AEJT6B34VRPZ8MF","JRTCKXETXF","5AEJT6B34VRPZ8MF.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.147 per GB for data transfer from logically air-gapped vault for Aurora to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1470000000","USD","AWS Backup Storage","AWSBackup","Africa (Cape Town)","AWS Region","US East (N. Virginia)","AWS Region","AFS1-USE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"af-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"5CE5J36GQ9SH46XG","JRTCKXETXF","5CE5J36GQ9SH46XG.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for EBS to South America (Sao Paulo)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-CrossRegion-WarmBytes-EBS","DataTransfer",,"EBS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"sa-east-1","LAGVault"
"5FNAQU7Q2KGGC2U9","JRTCKXETXF","5FNAQU7Q2KGGC2U9.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for DocumentDB to Middle East (UAE)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Middle East (UAE)","AWS Region","USE1-MEC1-CrossRegion-WarmBytes-DocumentDB","DataTransfer",,"DocumentDB",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"me-central-1","LAGVault"
"5HP4FNYQAV5WBP47","JRTCKXETXF","5HP4FNYQAV5WBP47.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per GB for cross-Region backup data transfer for Timestream to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0500000000","USD","AWS Backup Storage","AWSBackup","AWS GovCloud (US-West)","AWS Region","US East (N. Virginia)","AWS Region","UGW1-USE1-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-gov-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"5JPXRMWST4ENFKNG","JRTCKXETXF","5JPXRMWST4ENFKNG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB for restore from warm backup storage for S3","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Restore Data Size","AWSBackup","US East (N. Virginia)","AWS Region",,,"USE1-Restore-WarmBytes-S3","RestoreRecoveryPoint",,"S3",,"us-east-1",,"AWS Backup",,"Warm",,"BackupVault"
"5PU9TMGGSCMBUC6Q","JRTCKXETXF","5PU9TMGGSCMBUC6Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to AWS GovCloud (US-East)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","AWS GovCloud (US-East)","AWS Region","USE1-UGE1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-gov-east-1","LAGVault"
"5QQAS5WXE3QQEK2V","JRTCKXETXF","5QQAS5WXE3QQEK2V.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.167 per GB for cross-Region backup data transfer for EFS to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.1670000000","USD","AWS Backup Storage","AWSBackup","Africa (Cape Town)","AWS Region","US East (N. Virginia)","AWS Region","AFS1-USE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"af-south-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"5RA3PV7GBAEAYEPT","JRTCKXETXF","5RA3PV7GBAEAYEPT.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to South America (Sao Paulo)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"sa-east-1","BackupVault"
"5SDZ479KHVTZJ9TU","JRTCKXETXF","5SDZ479KHVTZJ9TU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.086 per GB for cross-Region backup data transfer for S3 to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0860000000","USD","AWS Backup Storage","AWSBackup","Asia Pacific (Hyderabad)","AWS Region","US East (N. Virginia)","AWS Region","APS5-USE1-CrossRegion-WarmBytes-S3","DataTransfer",,"S3",,"ap-south-2",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","BackupVault"
"5SJB9M9K7ZRUWA5P","JRTCKXETXF","5SJB9M9K7ZRUWA5P.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Aurora to EU (Frankfurt)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","EU (Frankfurt)","AWS Region","USE1-EUC1-CrossRegion-WarmBytes-Aurora","DataTransfer",,"Aurora",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"eu-central-1","LAGVault"
"5V2AHZBSXJ4HPS8R","JRTCKXETXF","5V2AHZBSXJ4HPS8R.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for EFS to Asia Pacific (Sydney)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE1-APS2-CrossRegion-WarmBytes-EFS","DataTransfer",,"EFS",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"ap-southeast-2","BackupVault"
"5V2SMWNY8KRW55FW","JRTCKXETXF","5V2SMWNY8KRW55FW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.02 per GB for data transfer from logically air-gapped vault for Neptune to US East (N. Virginia)","2025-05-01","0","Inf","GB","0.0200000000","USD","AWS Backup Storage","AWSBackup","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-CrossRegion-WarmBytes-Neptune","DataTransfer",,"Neptune",,"eu-west-1",,"AWS Backup","AWSBackup-DataTransfer",,"us-east-1","LAGVault"
"5WCQ2WXJRY4ZPAPY","JRTCKXETXF","5WCQ2WXJRY4ZPAPY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.04 per GB for cross-Region backup data transfer for Timestream to Israel (Tel Aviv)","2025-05-01","0","Inf","GB","0.0400000000","USD","AWS Backup Storage","AWSBackup","US East (N. Virginia)","AWS Region","Israel (Tel Aviv)","AWS Region","USE1-ILC1-CrossRegion-WarmBytes-Timestream","DataTransfer",,"Timestream",,"us-east-1",,"AWS Backup","AWSBackup-DataTransfer",,"il-central-1","BackupVault"
