"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-05-16T18:45:58Z"
"Version","20250516184558"
"OfferCode","AmazonDeadline"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","Instance Family","vCPU","Memory","Operating System","usageType","operation","Instance","Licensed Product","Region Code","serviceName","Worker Location"
"4Q4K2SW3CUNYVA64","JRTCKXETXF","4Q4K2SW3CUNYVA64.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0 per license hour of Mantra in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.0000000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:Mantra","LicenseCheckout",,"Mantra","us-east-1","Amazon Deadline Cloud",
"4RF6PKURUG5Q27Q6","JRTCKXETXF","4RF6PKURUG5Q27Q6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.347136 per On Demand Linux r6in.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.3471360000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.8xlarge",,"32","256 GiB","Linux","BoxUsage:r6in.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"4SMWFPJPTSUBNZBS","JRTCKXETXF","4SMWFPJPTSUBNZBS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$18.078708 per On Demand Linux g6e.24xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","18.0787080000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.24xlarge","GPU instance",,,"Linux","BoxUsage:g6e.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"4UK537Y4DYQPTPWQ","JRTCKXETXF","4UK537Y4DYQPTPWQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.8816 per On Demand Windows r5b.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.8816000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5b.metal",,"96","768 GiB","Windows","BoxUsage:r5b.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"4USZKU6XPQ6S7N7G","JRTCKXETXF","4USZKU6XPQ6S7N7G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7344 per On Demand Linux c6a.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.7344000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.4xlarge",,"16","32 GiB","Linux","BoxUsage:c6a.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"4VHXQJDWMGFU8UZG","JRTCKXETXF","4VHXQJDWMGFU8UZG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.4784 per On Demand Linux c5a.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.4784000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.8xlarge",,"32","64 GiB","Linux","BoxUsage:c5a.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"4WDD7S4KH2NQHBA5","JRTCKXETXF","4WDD7S4KH2NQHBA5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.219808 per On Demand Windows m6in.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.2198080000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6in.4xlarge",,"16","64 GiB","Windows","BoxUsage:m6in.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"4ZUCNCD8N9EASNY4","JRTCKXETXF","4ZUCNCD8N9EASNY4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.98592 per On Demand Windows r6a.2xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.9859200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.2xlarge",,"8","64 GiB","Windows","BoxUsage:r6a.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"57H5HVYC9HN2XSQG","JRTCKXETXF","57H5HVYC9HN2XSQG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.4688 per On Demand Linux c6a.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.4688000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.8xlarge",,"32","64 GiB","Linux","BoxUsage:c6a.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5AEURBRFTFJAWX75","JRTCKXETXF","5AEURBRFTFJAWX75.JRTCKXETXF.6YS6EN2CT7","OnDemand","$12.625428 per On Demand Windows g6e.16xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","12.6254280000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.16xlarge","GPU instance",,,"Windows","BoxUsage:g6e.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"5C63JV7EAUM4WCHV","JRTCKXETXF","5C63JV7EAUM4WCHV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7392 per On Demand Linux c5a.4xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.7392000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.4xlarge",,"16","32 GiB","Linux","BoxUsage:c5a.4xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5D2JRBC2YQ5ZU5TJ","JRTCKXETXF","5D2JRBC2YQ5ZU5TJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.8544 per On Demand Linux m5n.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.8544000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.metal",,"96","384 GiB","Linux","BoxUsage:m5n.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5D5XFZ89VC5Y3GKQ","JRTCKXETXF","5D5XFZ89VC5Y3GKQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.2448 per On Demand Windows c5a.8xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.2448000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.8xlarge",,"32","64 GiB","Windows","BoxUsage:c5a.8xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"5E7GKFTNGHMTJW3T","JRTCKXETXF","5E7GKFTNGHMTJW3T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.896 per On Demand Linux c5.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.8960000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.24xlarge",,"96","192 GiB","Linux","BoxUsage:c5.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5F3S9TP5MA4AG9MK","JRTCKXETXF","5F3S9TP5MA4AG9MK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$20.55168 per On Demand Windows m6a.48xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","20.5516800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.48xlarge",,"192","768 GiB","Windows","BoxUsage:m6a.48xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"5M5UKH6WH7T8KTTD","JRTCKXETXF","5M5UKH6WH7T8KTTD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.2032 per On Demand Linux c6a.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.2032000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.12xlarge",,"48","96 GiB","Linux","BoxUsage:c6a.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5M9MKFXPANFS6D7C","JRTCKXETXF","5M9MKFXPANFS6D7C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.7216 per On Demand Linux r5n.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.7216000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5n.16xlarge",,"64","512 GiB","Linux","BoxUsage:r5n.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5MCFH2SE9PX8V5MC","JRTCKXETXF","5MCFH2SE9PX8V5MC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.5296 per On Demand Linux m5.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.5296000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5.24xlarge",,"96","384 GiB","Linux","BoxUsage:m5.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5NMMJ8NAASNE9258","JRTCKXETXF","5NMMJ8NAASNE9258.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.79284 per On Demand Linux m5zn.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.7928400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5zn.2xlarge",,"8","32 GiB","Linux","BoxUsage:m5zn.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5PQZKRE38DNMBGWQ","JRTCKXETXF","5PQZKRE38DNMBGWQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1356 per On Demand Linux r5a.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1356000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5a.large",,"2","16 GiB","Linux","BoxUsage:r5a.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5RM4WDCDABB54597","JRTCKXETXF","5RM4WDCDABB54597.JRTCKXETXF.6YS6EN2CT7","OnDemand","$15.77472 per On Demand Windows c6in.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","15.7747200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.metal",,"128","256 GiB","Windows","BoxUsage:c6in.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"5SS32N9352QHRQZ3","JRTCKXETXF","5SS32N9352QHRQZ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2856 per On Demand Linux m5n.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2856000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5n.xlarge",,"4","16 GiB","Linux","BoxUsage:m5n.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"5T4MGTFPQJE5GT48","JRTCKXETXF","5T4MGTFPQJE5GT48.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.17728 per On Demand Linux r6a.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.1772800000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6a.8xlarge",,"32","256 GiB","Linux","BoxUsage:r6a.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"64QA4J7RB33Q3ZNT","JRTCKXETXF","64QA4J7RB33Q3ZNT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.0464 per On Demand Windows r5.2xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.0464000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.2xlarge",,"8","64 GiB","Windows","BoxUsage:r5.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"65JC7XXATHF6YUJJ","JRTCKXETXF","65JC7XXATHF6YUJJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$6.4896 per On Demand Windows c5a.16xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","6.4896000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.16xlarge",,"64","128 GiB","Windows","BoxUsage:c5a.16xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"68TBB5TXRGXA69MP","JRTCKXETXF","68TBB5TXRGXA69MP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.632 per On Demand Linux c6i.8xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","1.6320000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.8xlarge",,"32","64 GiB","Linux","BoxUsage:c6i.8xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"68YGSUY6G795G3YS","JRTCKXETXF","68YGSUY6G795G3YS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.6288 per On Demand Linux r6i.12xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.6288000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.12xlarge",,"48","384 GiB","Linux","BoxUsage:r6i.12xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6G4SZWZRTAX4CX3A","JRTCKXETXF","6G4SZWZRTAX4CX3A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.96576 per On Demand Linux g6.xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.9657600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.xlarge","GPU instance",,,"Linux","BoxUsage:g6.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6MWW3K9786EJFPUN","JRTCKXETXF","6MWW3K9786EJFPUN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.408 per On Demand Linux c6i.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4080000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.2xlarge",,"8","16 GiB","Linux","BoxUsage:c6i.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6NFGRUMWNDXZA46D","JRTCKXETXF","6NFGRUMWNDXZA46D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.102 per On Demand Linux c5.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1020000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.large",,"2","4 GiB","Linux","BoxUsage:c5.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6SWG422UDX8XAMR8","JRTCKXETXF","6SWG422UDX8XAMR8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0918 per On Demand Linux c6a.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.0918000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.large",,"2","4 GiB","Linux","BoxUsage:c6a.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6UF7SFQ6V6PS4BG3","JRTCKXETXF","6UF7SFQ6V6PS4BG3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2064 per On Demand Linux m5a.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2064000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m5a.xlarge",,"4","16 GiB","Linux","BoxUsage:m5a.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6UWUMXV98UCYDM28","JRTCKXETXF","6UWUMXV98UCYDM28.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.096 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia)","2025-05-01","0","Inf","GB-Mo","0.0960000000","USD","Storage","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"EBS:VolumeUsage.gp3","",,,"us-east-1","Amazon Deadline Cloud",
"6WD8EFYMNQVTVFWN","JRTCKXETXF","6WD8EFYMNQVTVFWN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.3728 per On Demand Linux m6i.32xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","7.3728000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.32xlarge",,"128","512 GiB","Linux","BoxUsage:m6i.32xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"6XW2HBWTG4GVKT9Z","JRTCKXETXF","6XW2HBWTG4GVKT9Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$15.77472 per On Demand Windows c6in.32xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","15.7747200000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.32xlarge",,"128","256 GiB","Windows","BoxUsage:c6in.32xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7669UXA2RKWKEU3V","JRTCKXETXF","7669UXA2RKWKEU3V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.8384 per On Demand Linux r5.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.8384000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.16xlarge",,"64","512 GiB","Linux","BoxUsage:r5.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"76DWY42ZCQJQRJQ4","JRTCKXETXF","76DWY42ZCQJQRJQ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.209196 per On Demand Linux r6in.large instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2091960000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6in.large",,"2","16 GiB","Linux","BoxUsage:r6in.large","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"78W62PBHWGNNMEDZ","JRTCKXETXF","78W62PBHWGNNMEDZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.20736 per On Demand Linux m6a.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2073600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.xlarge",,"4","16 GiB","Linux","BoxUsage:m6a.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"7EAN2NCE6D39EFPJ","JRTCKXETXF","7EAN2NCE6D39EFPJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$14.4384 per On Demand Windows m6i.metal in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","14.4384000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6i.metal",,"128","512 GiB","Windows","BoxUsage:m6i.metal","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7FZXZ73YZPX4QZN9","JRTCKXETXF","7FZXZ73YZPX4QZN9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.0928 per On Demand Windows r6i.4xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.0928000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.4xlarge",,"16","128 GiB","Windows","BoxUsage:r6i.4xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7H8RYEJXRR58GSCW","JRTCKXETXF","7H8RYEJXRR58GSCW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2688 per On Demand Windows t3a.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2688000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","t3a.xlarge",,"4","16 GiB","Windows","BoxUsage:t3a.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7HSW8FMQV6DPH6E7","JRTCKXETXF","7HSW8FMQV6DPH6E7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.852 per On Demand Windows g4dn.xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.8520000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g4dn.xlarge","GPU instance",,,"Windows","BoxUsage:g4dn.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7HVYSTEZUPDH4Q7F","JRTCKXETXF","7HVYSTEZUPDH4Q7F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2028 per On Demand Windows c5a.large in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2028000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5a.large",,"2","4 GiB","Windows","BoxUsage:c5a.large","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7HZ223G2F4P48NDS","JRTCKXETXF","7HZ223G2F4P48NDS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.4248 per On Demand Windows c6i.xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.4248000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.xlarge",,"4","8 GiB","Windows","BoxUsage:c6i.xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7MXSZPUWTGDWV4FU","JRTCKXETXF","7MXSZPUWTGDWV4FU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$13.30944 per On Demand Windows g6.24xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","13.3094400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.24xlarge","GPU instance",,,"Windows","BoxUsage:g6.24xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"7U9DXSB57PMCSBQH","JRTCKXETXF","7U9DXSB57PMCSBQH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.132096 per On Demand Windows g6e.2xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","3.1320960000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6e.2xlarge","GPU instance",,,"Windows","BoxUsage:g6e.2xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"83DFUSNQ9GV56RHR","JRTCKXETXF","83DFUSNQ9GV56RHR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3024 per On Demand Linux r5.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.3024000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r5.xlarge",,"4","32 GiB","Linux","BoxUsage:r5.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"85DJ6H633USEBQ84","JRTCKXETXF","85DJ6H633USEBQ84.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.18 per license hour of 3ds Max in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.1800000000","USD","Fee","AmazonDeadline","US East (N. Virginia)","AWS Region",,,,,,"License-hours:3dsMax","LicenseCheckout",,"3ds Max","us-east-1","Amazon Deadline Cloud",
"88GWMRBAWCURBSWJ","JRTCKXETXF","88GWMRBAWCURBSWJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.8128 per On Demand Linux c6a.metal instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.8128000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.metal",,"192","384 GiB","Linux","BoxUsage:c6a.metal","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"88V8RVNWK6Y94VWE","JRTCKXETXF","88V8RVNWK6Y94VWE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.9376 per On Demand Linux c6a.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","2.9376000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6a.16xlarge",,"64","128 GiB","Linux","BoxUsage:c6a.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"89M3ETM7P547B8TV","JRTCKXETXF","89M3ETM7P547B8TV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.0976 per On Demand Windows c5.12xlarge in. US East (N. Virginia)","2025-05-01","0","Inf","Hrs","5.0976000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c5.12xlarge",,"48","96 GiB","Windows","BoxUsage:c5.12xlarge","Deadline.RunInstances:0002",,,"us-east-1","Amazon Deadline Cloud",
"8EBU9R835T2F34VG","JRTCKXETXF","8EBU9R835T2F34VG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6048 per On Demand Linux r6i.2xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.6048000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","r6i.2xlarge",,"8","64 GiB","Linux","BoxUsage:r6i.2xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"8G8WDV99NQ9CEBPG","JRTCKXETXF","8G8WDV99NQ9CEBPG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.35456 per On Demand Linux c6in.16xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.3545600000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6in.16xlarge",,"64","128 GiB","Linux","BoxUsage:c6in.16xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"8HTTVJCUB7TBY23T","JRTCKXETXF","8HTTVJCUB7TBY23T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.01024 per On Demand Linux g6.24xlarge in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","8.0102400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","g6.24xlarge","GPU instance",,,"Linux","BoxUsage:g6.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"8MYWFQ3FY8BFVRSG","JRTCKXETXF","8MYWFQ3FY8BFVRSG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.204 per On Demand Linux c6i.xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","0.2040000000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","c6i.xlarge",,"4","8 GiB","Linux","BoxUsage:c6i.xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
"8NB259V2KJX4VDK5","JRTCKXETXF","8NB259V2KJX4VDK5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.97664 per On Demand Linux m6a.24xlarge instance hour in US East (N. Virginia)","2025-05-01","0","Inf","Hrs","4.9766400000","USD","Compute Instance","AmazonDeadline","US East (N. Virginia)","AWS Region","m6a.24xlarge",,"96","384 GiB","Linux","BoxUsage:m6a.24xlarge","Deadline.RunInstances",,,"us-east-1","Amazon Deadline Cloud",
