"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2024-03-25T11:28:32Z"
"Version","20240325112832"
"OfferCode","AmazonLex"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Group","Group Description","usageType","operation","Input Mode","Learning Mode","Output Mode","Region Code","serviceName","Supported Modes"
"WP74FR2VNYTAJN8F","JRTCKXETXF","WP74FR2VNYTAJN8F.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0094 per Speech Interval for ko-KR-SpeechToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0094000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str-GR","Processes speech to text requests (ko-KR)","USE1-ko-KR-SpeechToText-Str-GR","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"WP8762T8K3VHAGPU","JRTCKXETXF","WP8762T8K3VHAGPU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for pl-PL-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req","Processes speech to text requests (pl-PL)","USE1-pl-PL-SpeechToText-Req","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"WQ993QDN4BR4BCCW","JRTCKXETXF","WQ993QDN4BR4BCCW.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for ko-KR-TextToSpeech-Req : PostContent in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech","Processes text to speech requests (ko-KR)","USE1-ko-KR-TextToSpeech-Req","PostContent","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"WSSQXM4EH5EEHR6J","JRTCKXETXF","WSSQXM4EH5EEHR6J.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per DTMF Request for hi-IN-DTMFToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str","Processes DTMF to speech requests (hi-IN)","USE1-hi-IN-DTMFToSpeech-Str","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"WYX9UUE7A62B83ZS","JRTCKXETXF","WYX9UUE7A62B83ZS.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for ja-JP-TextToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req","Processes text to text requests (ja-JP)","USE1-ja-JP-TextToText-Req","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"WZ9JF7DN2J76XSW5","JRTCKXETXF","WZ9JF7DN2J76XSW5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per Text Request for en-ZA-TextToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Str-GR","Processes text to speech requests (en-ZA)","USE1-en-ZA-TextToSpeech-Str-GR","StartConversation","Text",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"X2EPDBY6VKYHRF4S","JRTCKXETXF","X2EPDBY6VKYHRF4S.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for pt-PT-TextToText-Req : RecognizeText in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req","Processes Text to Text requests only (pt-PT)","USE1-pt-PT-TextToText-Req","RecognizeText","Text",,"Text","us-east-1","Amazon Lex","Text Only"
"X7QX44J6PMK7KFAB","JRTCKXETXF","X7QX44J6PMK7KFAB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per Text Request for zh-HK-TextToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Str-GR","Processes text to speech requests (zh-HK)","USE1-zh-HK-TextToSpeech-Str-GR","StartConversation","Text",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"X8DR28GP9UVV6GHF","JRTCKXETXF","X8DR28GP9UVV6GHF.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for en-AU-TextToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Str","Processes text to speech requests (en-AU)","USE1-en-AU-TextToSpeech-Str","StartConversation","Text",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XBZFC9NMH32659K2","JRTCKXETXF","XBZFC9NMH32659K2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for fr-CA-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req-GR","Processes speech to text requests (fr-CA)","USE1-fr-CA-SpeechToText-Req-GR","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"XFFXJG44EVRVFSYW","JRTCKXETXF","XFFXJG44EVRVFSYW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed speech to speech request in us-east-1 for fr-FR","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech","Processes speech to speech requests (fr-FR)","USE1-fr-FR-SpeechToSpeech-Req","PostContent","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"XKVJFD3Q37PN59DG","JRTCKXETXF","XKVJFD3Q37PN59DG.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per DTMF Request for en-AU-DTMFToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str","Processes DTMF to text requests (en-AU)","USE1-en-AU-DTMFToText-Str","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XMX8SMPN4EWBKFQZ","JRTCKXETXF","XMX8SMPN4EWBKFQZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for es-ES-TextToSpeech-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Req","Processes text to speech requests (es-ES)","USE1-es-ES-TextToSpeech-Req","RecognizeUtterance","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"XNQ5FACQSGZUGQVB","JRTCKXETXF","XNQ5FACQSGZUGQVB.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for es-ES-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req-GR","Processes speech to text requests (es-ES)","USE1-es-ES-SpeechToText-Req-GR","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"XP9YCK9F6KSXFSSG","JRTCKXETXF","XP9YCK9F6KSXFSSG.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed text to text request in us-east-1 for en-US","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text","Processes text to text requests","USE1-en-US-TextToText-Req","PostContent","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"XQJG8WET6NP4N2AD","JRTCKXETXF","XQJG8WET6NP4N2AD.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for en-AU-SpeechToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str","Processes speech to text requests (en-AU)","USE1-en-AU-SpeechToText-Str","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XSRU2AP25H2CZM4G","JRTCKXETXF","XSRU2AP25H2CZM4G.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for zh-CN-TextToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str","Processes text to text requests (zh-CN)","USE1-zh-CN-TextToText-Str","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XUDNS4D5D2WXEMFM","JRTCKXETXF","XUDNS4D5D2WXEMFM.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per Text Request for es-419-TextToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Str","Processes text to speech requests (es-419)","USE1-es-419-TextToSpeech-Str","StartConversation","Text",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XVHZXWZRMEMEYQRE","JRTCKXETXF","XVHZXWZRMEMEYQRE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for no-NO-DTMFToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str-GR","Processes DTMF to speech requests (no-NO)","USE1-no-NO-DTMFToSpeech-Str-GR","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XWS34RP9Z7U666AN","JRTCKXETXF","XWS34RP9Z7U666AN.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per Text Request for de-AT-TextToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str-GR","Processes text to text requests (de-AT)","USE1-de-AT-TextToText-Str-GR","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"XZSFKA2GP67NZAK8","JRTCKXETXF","XZSFKA2GP67NZAK8.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for hi-IN-TextToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Req-GR","Processes text to speech requests (hi-IN)","USE1-hi-IN-TextToSpeech-Req-GR","RecognizeUtterance","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"Y3BFQDW2T8WNKTUE","JRTCKXETXF","Y3BFQDW2T8WNKTUE.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for ca-ES-SpeechToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str","Processes speech to speech requests (pt-br)","USE1-pt-BR-SpeechToSpeech-Str","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"Y3VE3TKPHTDRWHJG","JRTCKXETXF","Y3VE3TKPHTDRWHJG.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed speech to text request in us-east-1 for es-ES","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text","Processes speech to text requests (es-ES)","USE1-es-ES-SpeechToText-Req","PostContent","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"Y4R4FMJ43XTSX64M","JRTCKXETXF","Y4R4FMJ43XTSX64M.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.006 per Speech Request for en-ZA-SpeechToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0060000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Req-GR","Processes speech to speech requests (en-ZA)","USE1-en-ZA-SpeechToSpeech-Req-GR","RecognizeUtterance","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"Y5T85KXBC4AX5Y5F","JRTCKXETXF","Y5T85KXBC4AX5Y5F.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.002 per DTMF Request for es-US-DTMFToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0020000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str","Processes DTMF to text requests (es-US)","USE1-es-US-DTMFToText-Str","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"Y6GRJV6FE9PMDW45","JRTCKXETXF","Y6GRJV6FE9PMDW45.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed text to text request in us-east-1 for es-ES","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text","Processes text to text requests (es-ES)","USE1-es-ES-TextToText-Req","PostContent","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"Y6RRZYZJR8U62C5W","JRTCKXETXF","Y6RRZYZJR8U62C5W.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for en-ZA-TextToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req","Processes text to text requests (en-ZA)","USE1-en-ZA-TextToText-Req","RecognizeUtterance","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"Y7CS5VR8RBPJFX3T","JRTCKXETXF","Y7CS5VR8RBPJFX3T.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD7.5E-4 per Text Request for no-NO-TextToText-Req : RecognizeText in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Req","Processes Text to Text requests only (no-NO)","USE1-no-NO-TextToText-Req","RecognizeText","Text",,"Text","us-east-1","Amazon Lex","Text Only"
"Y8255BQTVJKT5BV2","JRTCKXETXF","Y8255BQTVJKT5BV2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for ar-AE-SpeechToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str","Processes speech to speech requests (ar-AE)","USE1-ar-AE-SpeechToSpeech-Str","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"Y987VG5R94E3RAYU","JRTCKXETXF","Y987VG5R94E3RAYU.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for pl-PL-DTMFToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Speech-Str-GR","Processes DTMF to speech requests (pl-PL)","USE1-pl-PL-DTMFToSpeech-Str-GR","StartConversation","DTMF",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"Y9PC4KA64S68FHND","JRTCKXETXF","Y9PC4KA64S68FHND.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0094 per Speech Interval for ja-JP-SpeechToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0094000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str-GR","Processes speech to speech requests (ja-JP)","USE1-ja-JP-SpeechToSpeech-Str-GR","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YAN9EFGDSK3WFBZY","JRTCKXETXF","YAN9EFGDSK3WFBZY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0094 per Speech Interval for hi-IN-SpeechToSpeech-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0094000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str-GR","Processes speech to speech requests (hi-IN)","USE1-hi-IN-SpeechToSpeech-Str-GR","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YBHBGYP8VWKDWWQZ","JRTCKXETXF","YBHBGYP8VWKDWWQZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Processed text to text request in us-east-1 for fr-FR","2024-01-01","0","Inf","Requests","0.0007500000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text","Processes text to text requests (fr-FR)","USE1-fr-FR-TextToText-Req","PostContent","Text",,"Text","us-east-1","Amazon Lex","Speech and Text"
"YBUQ9ZBB6H889NE7","JRTCKXETXF","YBUQ9ZBB6H889NE7.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for ca-ES-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req","Processes speech to text requests (ca-es)","USE1-ca-ES-SpeechToText-Req","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"YCSW7ZEM9G4YUSYY","JRTCKXETXF","YCSW7ZEM9G4YUSYY.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for sv-SE-SpeechToText-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str","Processes speech to text requests (sv-SE)","USE1-sv-SE-SpeechToText-Str","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YDDTYEMW8B4XPA8A","JRTCKXETXF","YDDTYEMW8B4XPA8A.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD.0011 per Text Request for ar-AE-TextToSpeech-Req : RecognizeUtterance in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0011000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Speech-Req-GR","Processes text to speech requests (ar-AE)","USE1-ar-AE-TextToSpeech-Req-GR","RecognizeUtterance","Text",,"Speech","us-east-1","Amazon Lex","Speech and Text"
"YF3WKEMRMPTN6F73","JRTCKXETXF","YF3WKEMRMPTN6F73.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0094 per Speech Interval for es-419-SpeechToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0094000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Str-GR","Processes speech to text requests (es-419)","USE1-es-419-SpeechToText-Str-GR","StartConversation","Speech",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YGX47BENZ3P5FMR2","JRTCKXETXF","YGX47BENZ3P5FMR2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per Text Request for sv-SE-TextToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","Text-to-Text-Str-GR","Processes text to text requests (sv-SE)","USE1-sv-SE-TextToText-Str-GR","StartConversation","Text",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YKMNKWH4YGC434NT","JRTCKXETXF","YKMNKWH4YGC434NT.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for zh-HK-SpeechToText-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Text-Req","Processes speech to text requests (zh-HK)","USE1-zh-HK-SpeechToText-Req","RecognizeUtterance","Speech",,"Text","us-east-1","Amazon Lex","Speech and Text"
"YMB3MU3B66PAN2ND","JRTCKXETXF","YMB3MU3B66PAN2ND.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for fr-FR-SpeechToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str","Processes speech to speech requests (fr-FR)","USE1-fr-FR-SpeechToSpeech-Str","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YSH795NRBD4KY5JH","JRTCKXETXF","YSH795NRBD4KY5JH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.0065 per Speech Interval for zh-CN-SpeechToSpeech-Str : StartConversation in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0065000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Str","Processes speech to speech requests (zh-cn)","USE1-zh-CN-SpeechToSpeech-Str","StartConversation","Speech",,"Speech","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YTPETB8GBVA7PJSH","JRTCKXETXF","YTPETB8GBVA7PJSH.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.003 per DTMF Request for pt-PT-DTMFToText-Str : StartConversation in US East (N. Virginia) GR Enabled","2024-01-01","0","Inf","Requests","0.0030000000","USD","Lex Text Request","AmazonLex","US East (N. Virginia)","AWS Region","DTMF-to-Text-Str-GR","Processes DTMF to text requests (pt-PT)","USE1-pt-PT-DTMFToText-Str-GR","StartConversation","DTMF",,"Text","us-east-1","Amazon Lex","Speech, Text and DTMF"
"YTT6VQ866HWM8ZH5","JRTCKXETXF","YTT6VQ866HWM8ZH5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD0.004 per Speech Request for it-IT-SpeechToSpeech-Req : RecognizeUtterance in US East (N. Virginia)","2024-01-01","0","Inf","Requests","0.0040000000","USD","Lex Speech Request","AmazonLex","US East (N. Virginia)","AWS Region","Speech-to-Speech-Req","Processes speech to speech requests (it-IT)","USE1-it-IT-SpeechToSpeech-Req","RecognizeUtterance","Speech",,"Speech","us-east-1","Amazon Lex","Speech and Text"
